"time","u10","v10","t2m","msdwlwrf","msdwswrf","mslhf","msshf","mtdwswrf","mtnlwrfcs","sst","skt","wind_speed","LE_era5","H_era5"
2022-08-01 06:00:00,0.88690971565267,0.870573411101291,299.867219500777,437.895797906684,-0.000443608732894063,-74.3388881543936,-11.2062415112734,0,-267.858910946353,303.249784655557,302.653472210715,1.24278192287933,74.3388881543936,11.2062415112734
2022-08-01 07:00:00,0.950891325970138,0.934235736313193,299.701245550645,435.683990645696,-0.000443608732894063,-66.4553440772668,-9.99519659906302,0,-267.560149138282,303.249784655557,302.596622191532,1.33303815579671,66.4553440772668,9.99519659906302
2022-08-01 08:00:00,0.45149504012937,1.49494549410737,299.433115966167,436.453864846718,15.5124667980523,-64.7975651975019,-10.5595054848574,75.96701937582,-266.852932533566,303.249784655557,302.678870757907,1.56163689813392,64.7975651975019,10.5595054848574
2022-08-01 09:00:00,0.132908142737376,2.37549827410017,299.384817894147,432.365858136359,109.918724353289,-74.0998354005717,-12.5837258420466,381.248823566992,-266.492985189155,303.249784655557,302.778684674678,2.3792134466371,74.0998354005717,12.5837258420466
2022-08-01 10:00:00,0.0349539959681545,2.61242713390941,299.914706813795,433.053095238038,214.630869599089,-97.3918885012191,-16.4356095287889,679.815425990679,-266.231706412354,303.249784655557,302.878735961048,2.61266096381071,97.3918885012191,16.4356095287889
2022-08-01 11:00:00,0.336365888820651,2.15650862620631,299.907062514626,437.271803483073,314.182345446616,-106.325185975564,-16.8588411931347,934.702031778186,-266.286828517164,303.249784655557,302.985908335416,2.18258366759772,106.325185975564,16.8588411931347
2022-08-01 12:00:00,0.514532968878733,1.64830387889618,299.776993606044,437.156280191135,450.600160169232,-93.5462572440841,-16.0821239065077,1128.52811870779,-267.150591899541,303.249784655557,303.190758300155,1.72674545120216,93.5462572440841,16.0821239065077
2022-08-01 13:00:00,0.824626732157789,1.63539639715218,300.0133877667,436.932822728625,469.172389560623,-89.5447220170652,-16.2374673638331,1248.07118422803,-267.342416824281,303.249784655557,303.533757372054,1.83153777553387,89.5447220170652,16.2374673638331
2022-08-01 14:00:00,1.2085163940626,1.29083226585065,300.265649639267,433.704073204292,593.661950464476,-98.8262050241505,-18.1428024220488,1285.20229988354,-267.18862615186,303.249784655557,303.733503890394,1.76826463327161,98.8262050241505,18.1428024220488
2022-08-01 15:00:00,2.12483119669182,1.11209645932789,300.472624830395,442.305077421633,765.632760053639,-119.675762596618,-16.3452567015691,1237.38507367544,-270.409410735924,303.249784655557,303.784894408779,2.39826315263451,119.675762596618,16.3452567015691
2022-08-01 16:00:00,2.33470597743821,0.48859945982988,300.597365894102,438.713736543039,692.471773224826,-125.865150201006,-15.3830783485433,1107.8003906515,-272.301752594061,303.249784655557,303.635470245623,2.38528435060304,125.865150201006,15.3830783485433
2022-08-01 17:00:00,2.31545487344888,0.00183425846739871,300.8080474121,428.564551566577,467.96720329396,-115.066201887052,-11.638983999537,905.304832709383,-273.186462376266,303.249784655557,303.404153570492,2.31545559998077,115.066201887052,11.638983999537
2022-08-01 18:00:00,2.19221006065447,0.369369331855699,301.386350226483,432.446808764287,276.620706802299,-100.603510280826,-8.14058593507598,643.744605351092,-271.652414199396,303.249784655557,303.00786502341,2.22311013072906,100.603510280826,8.14058593507598
2022-08-01 19:00:00,0.655707731467129,-0.393922258056074,301.412641982714,428.379039710909,120.842656283167,-82.8304577140674,-6.12746153912423,340.874452568677,-271.361369485998,303.249784655557,302.798742405872,0.764936189820932,82.8304577140674,6.12746153912423
2022-08-01 20:00:00,-0.0135512366324039,-0.496744570253992,301.452253351134,432.972987845818,11.7887502561845,-69.7501146408122,-5.01152486609272,50.0001865349883,-270.891177931966,303.249784655557,302.708185903498,0.496929375355382,69.7501146408122,5.01152486609272
2022-08-01 21:00:00,-1.13502241216749,-0.860998080487039,301.539120387142,431.604416292412,-0.000443608732894063,-60.0736749100212,-4.33784150524273,0,-269.782121183183,303.249784655557,302.661305407512,1.42463804902329,60.0736749100212,4.33784150524273
2022-08-01 22:00:00,-1.65348106568397,-1.03885880350173,301.437659689085,431.795830798033,-0.000443608732894063,-50.7090431189978,-3.51674037366556,0,-269.865355561447,303.249784655557,302.640416882719,1.95274863927451,50.7090431189978,3.51674037366556
2022-08-01 23:00:00,-1.69405937311245,-1.23115840439954,301.421560331745,429.012309727303,-0.000443608732894063,-52.8553211043989,-3.53576202150133,0,-270.397283872866,303.249784655557,302.624394434723,2.09417959505716,52.8553211043989,3.53576202150133
2022-08-02,-1.3949123160234,-1.13118011360284,301.397353384377,427.843585036594,-0.000443608732894063,-59.621553397358,-4.13335879100826,0,-269.930399645123,303.249784655557,302.622258108324,1.79592561616686,59.621553397358,4.13335879100826
2022-08-02 01:00:00,-0.766231655352352,-0.789460003702531,301.261956630919,424.942010966803,-0.000443608732894063,-64.4961508557264,-4.83715976093154,0,-269.768891878029,303.249784655557,302.608846725928,1.10016273664854,64.4961508557264,4.83715976093154
2022-08-02 02:00:00,-0.6924357567266,-0.473117315536172,301.197675024274,429.504759380532,-0.000443608732894063,-69.4746842940174,-5.68362308962306,0,-269.71046244693,303.249784655557,302.593417701932,0.838634170215889,69.4746842940174,5.68362308962306
2022-08-02 03:00:00,-0.650536295102771,-0.205122991190537,301.076640287436,431.027643068425,-0.000443608732894063,-49.3682689779967,-5.22076299228613,0,-267.398641371187,303.249784655557,302.562678338742,0.682109164841664,49.3682689779967,5.22076299228613
2022-08-02 04:00:00,-0.410841176804292,0.299143880333292,300.99081565586,429.417906102651,-0.000443608732894063,-46.3125511682732,-5.05273843640354,0,-267.298319140433,303.249784655557,302.56944337234,0.508210127505143,46.3125511682732,5.05273843640354
2022-08-02 05:00:00,-0.490110428525049,0.305050694012746,300.779555024289,428.544313909595,-0.000443608732894063,-44.280602760787,-4.82130838773507,0,-268.023174818688,303.249784655557,302.541789813948,0.577290358542965,44.280602760787,4.82130838773507
2022-08-02 06:00:00,-0.268533996334172,-0.361544168257581,300.450618514606,425.638523661266,-0.000443608732894063,-49.706060912745,-5.47438496342966,0,-268.211141196091,303.218359478801,302.564814665141,0.450360625264096,49.706060912745,5.47438496342966
2022-08-02 07:00:00,-0.311943348466967,0.0819043994555642,299.287874281962,433.265590636349,-0.000443608732894063,-56.5242611956655,-8.45285798704645,0,-267.555739369897,303.218359478801,302.561728860342,0.322516640350479,56.5242611956655,8.45285798704645
2022-08-02 08:00:00,-0.99233775907013,0.810848961675693,298.980133329065,430.74009969214,14.3536338493383,-53.4737401849381,-10.1156670353562,75.9254391791173,-267.153348004782,303.218359478801,302.693231618703,1.28148752109682,53.4737401849381,10.1156670353562
2022-08-02 09:00:00,-1.15295236196147,1.39824876646592,299.3370989357,437.476709760016,100.308136431954,-65.7485794137934,-12.0590453892435,381.643835435667,-266.931757143444,303.218359478801,302.824022268264,1.81229102571193,65.7485794137934,12.0590453892435
2022-08-02 10:00:00,-1.80031791768099,1.9889301344114,300.081954813789,438.456549652227,204.139568636731,-97.0021285765094,-15.8998331147482,680.647029924732,-267.198548130726,303.218359478801,302.915290879437,2.68272020238656,97.0021285765094,15.8998331147482
2022-08-02 11:00:00,-1.64423298631654,2.76184764291192,300.545477317927,427.937184200136,436.354240453041,-126.784983623321,-19.6249058159188,935.907857482565,-267.77843267333,303.218359478801,303.121446376976,3.21423467032971,126.784983623321,19.6249058159188
2022-08-02 12:00:00,-1.01970452454515,3.048656262681,300.914488486888,429.914571934417,588.686694337997,-137.178581615578,-20.1321497582058,1130.02500578909,-268.765118349434,303.218359478801,303.235977208942,3.21466986257718,137.178581615578,20.1321497582058
2022-08-02 13:00:00,-0.557866765114934,2.88742212631959,301.265778780504,430.678543485486,688.377230139369,-146.751085366446,-19.7913452344817,1249.69281189944,-269.526905837912,303.218359478801,303.303390175322,2.94081993042412,146.751085366446,19.7913452344817
2022-08-02 14:00:00,0.161218589780503,3.0394678858463,301.166287068596,438.651337100678,591.282480143116,-150.944902156322,-20.333462197801,1286.80313745659,-268.883630874776,303.218359478801,303.269802376932,3.04374053801926,150.944902156322,20.333462197801
2022-08-02 15:00:00,1.04242843807625,3.50720002090831,301.255354736183,434.32216497795,489.104316278504,-118.865061953222,-15.7286382842264,1238.79880036333,-270.992051383769,303.218359478801,303.237757480941,3.65883984825373,118.865061953222,15.7286382842264
2022-08-02 16:00:00,1.85003112405987,3.68943616146334,301.324732542274,434.070037501383,457.012369152117,-120.03434172735,-13.3033781851664,1108.90226586412,-271.80510242972,303.218359478801,303.056763160995,4.12729382883065,120.03434172735,13.3033781851664
2022-08-02 17:00:00,1.77963247907929,3.67959147199758,301.367586946705,436.340028026195,328.721836176482,-125.579326256219,-13.4064121109434,906.03248615168,-272.532714213216,303.218359478801,302.932262805832,4.08735674506046,125.579326256219,13.4064121109434
2022-08-02 18:00:00,2.20957380150758,4.0084041001539,301.091581417629,434.871954659294,225.585703740933,-115.585881786665,-11.4218201867454,643.952506334606,-271.639736115289,303.218359478801,302.840044716259,4.57706454121408,115.585881786665,11.4218201867454
2022-08-02 19:00:00,1.46047937274643,3.52710817071684,301.165823777737,433.442670134942,90.7439018285675,-103.149941788929,-9.83351259245902,340.500230798353,-270.835504606108,303.218359478801,302.786755241075,3.81752433471685,103.149941788929,9.83351259245902
2022-08-02 20:00:00,2.18994522489101,3.57480022190652,300.408806514608,433.224272086678,10.7689772613162,-92.5172910428507,-10.5690163087752,49.5843845679614,-270.330034904997,303.218359478801,302.7015395547,4.19226152745339,92.5172910428507,10.5690163087752
2022-08-02 21:00:00,2.51362800275077,3.08825379142105,299.777341074188,435.573526768002,-0.000443608732894063,-103.846312854411,-16.5782718875572,0,-269.128924241182,303.218359478801,302.663323049112,3.98191376305908,103.846312854411,16.5782718875572
